wucha_min_ceil,count,mean,std,min,25%,50%,75%,max
8618,2.0,10062856724.0,4009904.9753731075,10060021293.0,10061439008.5,10062856724.0,10064274439.5,10065692155.0
8620,1.0,10060145273.0,,10060145273.0,10060145273.0,10060145273.0,10060145273.0,10060145273.0
8621,1.0,10060145277.0,,10060145277.0,10060145277.0,10060145277.0,10060145277.0,10060145277.0
8623,1.0,10065713182.0,,10065713182.0,10065713182.0,10065713182.0,10065713182.0,10065713182.0
8624,1.0,10060145276.0,,10060145276.0,10060145276.0,10060145276.0,10060145276.0,10060145276.0
8626,2.0,10060145273.0,1.4142135623730951,10060145272.0,10060145272.5,10060145273.0,10060145273.5,10060145274.0
8627,2.0,10060083279.5,87669.22005185172,10060021288.0,10060052283.75,10060083279.5,10060114275.25,10060145271.0
8630,1.0,10060021285.0,,10060021285.0,10060021285.0,10060021285.0,10060021285.0,10060021285.0
8632,1.0,10060145268.0,,10060145268.0,10060145268.0,10060145268.0,10060145268.0,10060145268.0
8633,1.0,10060145230.0,,10060145230.0,10060145230.0,10060145230.0,10060145230.0,10060145230.0
8634,2.0,10060083257.0,87638.8144602607,10060021287.0,10060052272.0,10060083257.0,10060114242.0,10060145227.0
8637,1.0,10060021281.0,,10060021281.0,10060021281.0,10060021281.0,10060021281.0,10060021281.0
8642,2.0,10060083277.5,87669.22005185172,10060021286.0,10060052281.75,10060083277.5,10060114273.25,10060145269.0
8648,1.0,10066101621.0,,10066101621.0,10066101621.0,10066101621.0,10066101621.0,10066101621.0
8649,2.0,10060145227.5,2.1213203435596424,10060145226.0,10060145226.75,10060145227.5,10060145228.25,10060145229.0
8652,1.0,10066120586.0,,10066120586.0,10066120586.0,10066120586.0,10066120586.0,10066120586.0
8656,2.0,10063132904.5,4225212.62628338,10060145228.0,10061639066.25,10063132904.5,10064626742.75,10066120581.0
8658,1.0,10060145224.0,,10060145224.0,10060145224.0,10060145224.0,10060145224.0,10060145224.0
8659,1.0,10066187192.0,,10066187192.0,10066187192.0,10066187192.0,10066187192.0,10066187192.0
8660,2.0,10066187200.5,3.5355339059327378,10066187198.0,10066187199.25,10066187200.5,10066187201.75,10066187203.0
8664,2.0,10063132902.5,4225214.040496943,10060145225.0,10061639063.75,10063132902.5,10064626741.25,10066120580.0
8665,3.0,10065691781.0,658.2279240506285,10065691021.0,10065691587.0,10065692153.0,10065692161.0,10065692169.0
8670,1.0,10066187193.0,,10066187193.0,10066187193.0,10066187193.0,10066187193.0,10066187193.0
8671,1.0,10066101620.0,,10066101620.0,10066101620.0,10066101620.0,10066101620.0,10066101620.0
8675,1.0,10066187123.0,,10066187123.0,10066187123.0,10066187123.0,10066187123.0,10066187123.0
8676,3.0,10066164904.0,38472.31258970534,10066120480.0,10066153797.0,10066187114.0,10066187116.0,10066187118.0
8679,1.0,10066120476.0,,10066120476.0,10066120476.0,10066120476.0,10066120476.0,10066120476.0
8681,2.0,10066187111.0,5.656854249492381,10066187107.0,10066187109.0,10066187111.0,10066187113.0,10066187115.0
8682,1.0,10066101617.0,,10066101617.0,10066101617.0,10066101617.0,10066101617.0,10066101617.0
8685,1.0,10066187099.0,,10066187099.0,10066187099.0,10066187099.0,10066187099.0,10066187099.0
8687,1.0,10066120469.0,,10066120469.0,10066120469.0,10066120469.0,10066120469.0,10066120469.0
8690,1.0,10066187091.0,,10066187091.0,10066187091.0,10066187091.0,10066187091.0,10066187091.0
8694,1.0,10066187086.0,,10066187086.0,10066187086.0,10066187086.0,10066187086.0,10066187086.0
8699,1.0,10066120470.0,,10066120470.0,10066120470.0,10066120470.0,10066120470.0,10066120470.0
8700,1.0,10066187108.0,,10066187108.0,10066187108.0,10066187108.0,10066187108.0,10066187108.0
8701,2.0,10066153784.5,47120.88879149034,10066120465.0,10066137124.75,10066153784.5,10066170444.25,10066187104.0
8703,1.0,10066187097.0,,10066187097.0,10066187097.0,10066187097.0,10066187097.0,10066187097.0
8704,1.0,10066187087.0,,10066187087.0,10066187087.0,10066187087.0,10066187087.0,10066187087.0
8705,2.0,10066144349.5,60431.46684054591,10066101618.0,10066122983.75,10066144349.5,10066165715.25,10066187081.0
8709,1.0,10063967442.0,,10063967442.0,10063967442.0,10063967442.0,10063967442.0,10063967442.0
8710,1.0,10066120461.0,,10066120461.0,10066120461.0,10066120461.0,10066120461.0,10066120461.0
8712,1.0,10066187046.0,,10066187046.0,10066187046.0,10066187046.0,10066187046.0,10066187046.0
8715,1.0,10066187035.0,,10066187035.0,10066187035.0,10066187035.0,10066187035.0,10066187035.0
8716,1.0,10065714759.0,,10065714759.0,10065714759.0,10065714759.0,10065714759.0,10065714759.0
8717,3.0,10065843708.0,223334.96376743162,10065714732.0,10065714765.5,10065714799.0,10065908196.0,10066101593.0
8719,1.0,10066187080.0,,10066187080.0,10066187080.0,10066187080.0,10066187080.0,10066187080.0
8721,1.0,10066120466.0,,10066120466.0,10066120466.0,10066120466.0,10066120466.0,10066120466.0
8724,1.0,10066120456.0,,10066120456.0,10066120456.0,10066120456.0,10066120456.0,10066120456.0
8729,1.0,10066101591.0,,10066101591.0,10066101591.0,10066101591.0,10066101591.0,10066101591.0
8730,1.0,10066187043.0,,10066187043.0,10066187043.0,10066187043.0,10066187043.0,10066187043.0
8733,1.0,10066120462.0,,10066120462.0,10066120462.0,10066120462.0,10066120462.0,10066120462.0
8734,1.0,10066187042.0,,10066187042.0,10066187042.0,10066187042.0,10066187042.0,10066187042.0
8735,1.0,10066187032.0,,10066187032.0,10066187032.0,10066187032.0,10066187032.0,10066187032.0
8736,1.0,10066187040.0,,10066187040.0,10066187040.0,10066187040.0,10066187040.0,10066187040.0
8740,1.0,10066101589.0,,10066101589.0,10066101589.0,10066101589.0,10066101589.0,10066101589.0
8741,1.0,10066187038.0,,10066187038.0,10066187038.0,10066187038.0,10066187038.0,10066187038.0
8745,1.0,10066120457.0,,10066120457.0,10066120457.0,10066120457.0,10066120457.0,10066120457.0
8746,2.0,10066187032.5,4.949747468305833,10066187029.0,10066187030.75,10066187032.5,10066187034.25,10066187036.0
8747,1.0,10066120452.0,,10066120452.0,10066120452.0,10066120452.0,10066120452.0,10066120452.0
8749,1.0,10066187034.0,,10066187034.0,10066187034.0,10066187034.0,10066187034.0,10066187034.0
8750,2.0,10066184644.5,0.7071067811865476,10066184644.0,10066184644.25,10066184644.5,10066184644.75,10066184645.0
8751,1.0,10064557429.0,,10064557429.0,10064557429.0,10064557429.0,10064557429.0,10064557429.0
8752,1.0,10066101582.0,,10066101582.0,10066101582.0,10066101582.0,10066101582.0,10066101582.0
8753,8.0,10063969680.25,285.01365882056547,10063969218.0,10063969677.25,10063969832.5,10063969834.5,10063969840.0
8755,1.0,10066120445.0,,10066120445.0,10066120445.0,10066120445.0,10066120445.0,10066120445.0
8756,1.0,10062073816.0,,10062073816.0,10062073816.0,10062073816.0,10062073816.0,10062073816.0
8762,1.0,10066184626.0,,10066184626.0,10066184626.0,10066184626.0,10066184626.0,10066184626.0
8763,1.0,10066101587.0,,10066101587.0,10066101587.0,10066101587.0,10066101587.0,10066101587.0
8764,1.0,10066184629.0,,10066184629.0,10066184629.0,10066184629.0,10066184629.0,10066184629.0
8768,1.0,10066120451.0,,10066120451.0,10066120451.0,10066120451.0,10066120451.0,10066120451.0
8769,1.0,10066120446.0,,10066120446.0,10066120446.0,10066120446.0,10066120446.0,10066120446.0
8771,1.0,10064647638.0,,10064647638.0,10064647638.0,10064647638.0,10064647638.0,10064647638.0
8775,1.0,10066101583.0,,10066101583.0,10066101583.0,10066101583.0,10066101583.0,10066101583.0
8776,1.0,10066184624.0,,10066184624.0,10066184624.0,10066184624.0,10066184624.0,10066184624.0
8777,1.0,10066120390.0,,10066120390.0,10066120390.0,10066120390.0,10066120390.0,10066120390.0
8778,1.0,10066184623.0,,10066184623.0,10066184623.0,10066184623.0,10066184623.0,10066184623.0
8779,1.0,10066184621.0,,10066184621.0,10066184621.0,10066184621.0,10066184621.0,10066184621.0
8780,1.0,10066184619.0,,10066184619.0,10066184619.0,10066184619.0,10066184619.0,10066184619.0
8781,2.0,10066184621.0,1.4142135623730951,10066184620.0,10066184620.5,10066184621.0,10066184621.5,10066184622.0
8782,1.0,10066108715.0,,10066108715.0,10066108715.0,10066108715.0,10066108715.0,10066108715.0
8783,1.0,10066184618.0,,10066184618.0,10066184618.0,10066184618.0,10066184618.0,10066184618.0
8786,1.0,10066101578.0,,10066101578.0,10066101578.0,10066101578.0,10066101578.0,10066101578.0
8788,2.0,10066184626.0,1.4142135623730951,10066184625.0,10066184625.5,10066184626.0,10066184626.5,10066184627.0
8789,1.0,10066184617.0,,10066184617.0,10066184617.0,10066184617.0,10066184617.0,10066184617.0
8790,2.0,10066152499.0,45406.154847112964,10066120392.0,10066136445.5,10066152499.0,10066168552.5,10066184606.0
8791,1.0,10066184602.0,,10066184602.0,10066184602.0,10066184602.0,10066184602.0,10066184602.0
8793,1.0,10066184628.0,,10066184628.0,10066184628.0,10066184628.0,10066184628.0,10066184628.0
8795,2.0,10066152494.5,45404.0335267694,10066120389.0,10066136441.75,10066152494.5,10066168547.25,10066184600.0
8797,2.0,10066143089.0,58702.5907605448,10066101580.0,10066122334.5,10066143089.0,10066163843.5,10066184598.0
8798,1.0,10066184607.0,,10066184607.0,10066184607.0,10066184607.0,10066184607.0,10066184607.0
8801,1.0,10066184603.0,,10066184603.0,10066184603.0,10066184603.0,10066184603.0,10066184603.0
8804,7.0,10066357599.285715,394.34152469051253,10066357270.0,10066357282.5,10066357298.0,10066358017.5,10066358027.0
8806,1.0,10064804394.0,,10064804394.0,10064804394.0,10064804394.0,10064804394.0,10064804394.0
8809,1.0,10066184597.0,,10066184597.0,10066184597.0,10066184597.0,10066184597.0,10066184597.0
8811,1.0,10066184595.0,,10066184595.0,10066184595.0,10066184595.0,10066184595.0,10066184595.0
8812,1.0,10066184591.0,,10066184591.0,10066184591.0,10066184591.0,10066184591.0,10066184591.0
8814,1.0,10066184594.0,,10066184594.0,10066184594.0,10066184594.0,10066184594.0,10066184594.0
8815,2.0,10066152489.5,45399.790886082286,10066120387.0,10066136438.25,10066152489.5,10066168540.75,10066184592.0
8818,9.0,10064215714.11111,738325.5187636488,10063969217.0,10063969222.0,10063969835.0,10063969839.0,10066184582.0
8827,1.0,10066184601.0,,10066184601.0,10066184601.0,10066184601.0,10066184601.0,10066184601.0
8828,2.0,10064877641.5,1848312.7793045472,10063570687.0,10064224164.25,10064877641.5,10065531118.75,10066184596.0
8829,1.0,10066184578.0,,10066184578.0,10066184578.0,10066184578.0,10066184578.0,10066184578.0
8834,1.0,10066184577.0,,10066184577.0,10066184577.0,10066184577.0,10066184577.0,10066184577.0
8835,1.0,10066184581.0,,10066184581.0,10066184581.0,10066184581.0,10066184581.0,10066184581.0
8837,1.0,10066120384.0,,10066120384.0,10066120384.0,10066120384.0,10066120384.0,10066120384.0
8838,1.0,10062050101.0,,10062050101.0,10062050101.0,10062050101.0,10062050101.0,10062050101.0
8840,4.0,10066184576.0,2.160246899469287,10066184574.0,10066184574.75,10066184575.5,10066184576.75,10066184579.0
8841,1.0,10066184573.0,,10066184573.0,10066184573.0,10066184573.0,10066184573.0,10066184573.0
8842,1.0,10066101577.0,,10066101577.0,10066101577.0,10066101577.0,10066101577.0,10066101577.0
8843,1.0,10066184567.0,,10066184567.0,10066184567.0,10066184567.0,10066184567.0,10066184567.0
8844,1.0,10066120385.0,,10066120385.0,10066120385.0,10066120385.0,10066120385.0,10066120385.0
8846,1.0,10066184572.0,,10066184572.0,10066184572.0,10066184572.0,10066184572.0,10066184572.0
8849,1.0,10066184566.0,,10066184566.0,10066184566.0,10066184566.0,10066184566.0,10066184566.0
8852,1.0,10066120383.0,,10066120383.0,10066120383.0,10066120383.0,10066120383.0,10066120383.0
8854,1.0,10066184565.0,,10066184565.0,10066184565.0,10066184565.0,10066184565.0,10066184565.0
8856,2.0,10066152470.0,45366.55686736652,10066120391.0,10066136430.5,10066152470.0,10066168509.5,10066184549.0
8858,2.0,10066152467.0,45366.55686736652,10066120388.0,10066136427.5,10066152467.0,10066168506.5,10066184546.0
8859,2.0,10066184546.0,2.8284271247461903,10066184544.0,10066184545.0,10066184546.0,10066184547.0,10066184548.0
8860,1.0,10066184545.0,,10066184545.0,10066184545.0,10066184545.0,10066184545.0,10066184545.0
8861,1.0,10066184542.0,,10066184542.0,10066184542.0,10066184542.0,10066184542.0,10066184542.0
8863,1.0,10066184541.0,,10066184541.0,10066184541.0,10066184541.0,10066184541.0,10066184541.0
8871,1.0,10065077192.0,,10065077192.0,10065077192.0,10065077192.0,10065077192.0,10065077192.0
8874,1.0,10066184539.0,,10066184539.0,10066184539.0,10066184539.0,10066184539.0,10066184539.0
8876,1.0,10066184536.0,,10066184536.0,10066184536.0,10066184536.0,10066184536.0,10066184536.0
8877,3.0,10066141752.0,37055.502749254396,10066120334.0,10066120358.0,10066120382.0,10066152461.0,10066184540.0
8879,1.0,10066184537.0,,10066184537.0,10066184537.0,10066184537.0,10066184537.0,10066184537.0
8881,1.0,10065968901.0,,10065968901.0,10065968901.0,10065968901.0,10065968901.0,10065968901.0
8884,1.0,10065451064.0,,10065451064.0,10065451064.0,10065451064.0,10065451064.0,10065451064.0
8885,2.0,10065898700.5,297002.5257678796,10065688688.0,10065793694.25,10065898700.5,10066003706.75,10066108713.0
8886,1.0,10065150264.0,,10065150264.0,10065150264.0,10065150264.0,10065150264.0,10065150264.0
8888,1.0,10066184535.0,,10066184535.0,10066184535.0,10066184535.0,10066184535.0,10066184535.0
8889,7.0,10066693090.571428,341.65521467451026,10066692724.0,10066692726.0,10066693362.0,10066693364.0,10066693368.0
8890,1.0,10066184534.0,,10066184534.0,10066184534.0,10066184534.0,10066184534.0,10066184534.0
8892,1.0,10066184533.0,,10066184533.0,10066184533.0,10066184533.0,10066184533.0,10066184533.0
8893,3.0,10066184521.333334,2.0816659994662783,10066184519.0,10066184520.5,10066184522.0,10066184522.5,10066184523.0
8894,1.0,10066120332.0,,10066120332.0,10066120332.0,10066120332.0,10066120332.0,10066120332.0
8898,1.0,10066120386.0,,10066120386.0,10066120386.0,10066120386.0,10066120386.0,10066120386.0
8901,2.0,10066184519.5,2.1213203435596424,10066184518.0,10066184518.75,10066184519.5,10066184520.25,10066184521.0
8903,1.0,10066184517.0,,10066184517.0,10066184517.0,10066184517.0,10066184517.0,10066184517.0
8906,1.0,10065230852.0,,10065230852.0,10065230852.0,10065230852.0,10065230852.0,10065230852.0
8907,1.0,10066184520.0,,10066184520.0,10066184520.0,10066184520.0,10066184520.0,10066184520.0
8914,2.0,10066152428.0,45379.284789427875,10066120340.0,10066136384.0,10066152428.0,10066168472.0,10066184516.0
8916,3.0,10065857733.333334,511427.72995442216,10065268351.0,10065694343.5,10066120336.0,10066152424.5,10066184513.0
8918,1.0,10066120327.0,,10066120327.0,10066120327.0,10066120327.0,10066120327.0,10066120327.0
8920,2.0,10066184505.5,12.020815280171307,10066184497.0,10066184501.25,10066184505.5,10066184509.75,10066184514.0
8923,1.0,10066101552.0,,10066101552.0,10066101552.0,10066101552.0,10066101552.0,10066101552.0
8925,2.0,10064117040.5,2923823.6077028485,10062049585.0,10063083312.75,10064117040.5,10065150768.25,10066184496.0
8926,3.0,10064806394.333334,2386939.506585857,10062050194.0,10064117344.0,10066184494.0,10066184494.5,10066184495.0
8927,2.0,10063549759.5,3028110.5442193653,10061408562.0,10062479160.75,10063549759.5,10064620358.25,10065690957.0
8930,1.0,10066101576.0,,10066101576.0,10066101576.0,10066101576.0,10066101576.0,10066101576.0
8931,1.0,10065331315.0,,10065331315.0,10065331315.0,10065331315.0,10065331315.0,10065331315.0
8932,1.0,10066184515.0,,10066184515.0,10066184515.0,10066184515.0,10066184515.0,10066184515.0
8934,1.0,10066120335.0,,10066120335.0,10066120335.0,10066120335.0,10066120335.0,10066120335.0
8935,1.0,10066184493.0,,10066184493.0,10066184493.0,10066184493.0,10066184493.0,10066184493.0
8936,1.0,10065353485.0,,10065353485.0,10065353485.0,10065353485.0,10065353485.0,10065353485.0
8937,4.0,10066152409.75,37044.814080381075,10066120325.0,10066120329.5,10066152411.0,10066184491.25,10066184492.0
8939,1.0,10066184489.0,,10066184489.0,10066184489.0,10066184489.0,10066184489.0,10066184489.0
8940,2.0,10066184489.0,1.4142135623730951,10066184488.0,10066184488.5,10066184489.0,10066184489.5,10066184490.0
8941,1.0,10066184487.0,,10066184487.0,10066184487.0,10066184487.0,10066184487.0,10066184487.0
8946,2.0,10065789026.0,559263.4811625018,10065393567.0,10065591296.5,10065789026.0,10065986755.5,10066184485.0
8949,1.0,10066120324.0,,10066120324.0,10066120324.0,10066120324.0,10066120324.0,10066120324.0
8951,1.0,10066184462.0,,10066184462.0,10066184462.0,10066184462.0,10066184462.0,10066184462.0
8953,1.0,10066184466.0,,10066184466.0,10066184466.0,10066184466.0,10066184466.0,10066184466.0
8955,1.0,10066184458.0,,10066184458.0,10066184458.0,10066184458.0,10066184458.0,10066184458.0
8959,1.0,10066184456.0,,10066184456.0,10066184456.0,10066184456.0,10066184456.0,10066184456.0
8961,2.0,10065718135.0,375499.15665417945,10065452617.0,10065585376.0,10065718135.0,10065850894.0,10065983653.0
8962,1.0,10066101550.0,,10066101550.0,10066101550.0,10066101550.0,10066101550.0,10066101550.0
8963,1.0,10066101549.0,,10066101549.0,10066101549.0,10066101549.0,10066101549.0,10066101549.0
8966,2.0,10066152394.0,45355.24315886753,10066120323.0,10066136358.5,10066152394.0,10066168429.5,10066184465.0
8967,1.0,10066184464.0,,10066184464.0,10066184464.0,10066184464.0,10066184464.0,10066184464.0
8969,1.0,10066120282.0,,10066120282.0,10066120282.0,10066120282.0,10066120282.0,10066120282.0
8971,2.0,10065701225.0,296899.9952846076,10065491285.0,10065596255.0,10065701225.0,10065806195.0,10065911165.0
8976,2.0,10066142900.0,58773.30143866346,10066101341.0,10066122120.5,10066142900.0,10066163679.5,10066184459.0
8977,1.0,10066101340.0,,10066101340.0,10066101340.0,10066101340.0,10066101340.0,10066101340.0
8979,1.0,10066184457.0,,10066184457.0,10066184457.0,10066184457.0,10066184457.0,10066184457.0
8980,1.0,10066184453.0,,10066184453.0,10066184453.0,10066184453.0,10066184453.0,10066184453.0
8981,1.0,10065530518.0,,10065530518.0,10065530518.0,10065530518.0,10065530518.0,10065530518.0
8982,1.0,10066120283.0,,10066120283.0,10066120283.0,10066120283.0,10066120283.0,10066120283.0
8983,1.0,10066184454.0,,10066184454.0,10066184454.0,10066184454.0,10066184454.0,10066184454.0
8984,2.0,10066184461.5,2.1213203435596424,10066184460.0,10066184460.75,10066184461.5,10066184462.25,10066184463.0
8987,2.0,10066184404.5,2.1213203435596424,10066184403.0,10066184403.75,10066184404.5,10066184405.25,10066184406.0
8988,1.0,10066184414.0,,10066184414.0,10066184414.0,10066184414.0,10066184414.0,10066184414.0
8990,1.0,10066184412.0,,10066184412.0,10066184412.0,10066184412.0,10066184412.0,10066184412.0
